shipment_id,shipment_category,origin_city,destination_city,distance_km,transport_mode,weight_kg,volume_m3,delivery_time_days,cost_SAR,fuel_cost_SAR,carrier_type,delivery_status,pickup_datetime,dropoff_datetime,num_packages,customer_type
SH006265,furniture,Madinah,Abha,315.4,cargo_van,231.49,1.32,1,608.88,290.23,private_courier,on_time,2025-05-13 17:08:10,2025-05-14 23:08:10,5,B2B
SH006266,electronics,Tabuk,Riyadh,259.9,refrigerated_truck,15.58,0.05,1,931.09,388.94,3PL,delayed,2024-06-01 04:53:28,2024-06-02 06:53:28,1,retail
SH006267,cars,Jeddah,Jeddah,37.6,refrigerated_truck,1524.18,4.2,1,231.02,103.25,private_courier,on_time,2024-07-25 14:24:53,2024-07-26 19:24:53,3,wholesale
SH006268,electronics,Makkah,Jeddah,542.8,small_van,36.39,0.12,1,770.39,329.9,in_house,on_time,2025-10-21 19:54:34,2025-10-23 01:54:34,5,wholesale
SH006269,livestock,Hail,Riyadh,214.4,refrigerated_truck,246.7,0.83,1,816.45,294.6,postal_service,on_time,2023-03-18 16:03:42,2023-03-19 21:03:42,2,wholesale
SH006270,cars,Tabuk,Riyadh,470.5,small_van,1843.84,8.88,1,740.58,421.64,3PL,on_time,2024-10-21 02:53:40,2024-10-22 06:53:40,4,B2B
SH006271,cars,Madinah,Khobar,520.3,refrigerated_truck,1501.51,4.03,2,1921.17,1217.87,3PL,on_time,2023-02-06 10:43:54,2023-02-08 16:43:54,8,retail
SH006272,cars,Khobar,Dammam,253.3,medium_truck,2218.4,6.71,1,702.6,342.16,private_courier,on_time,2024-04-03 03:51:17,2024-04-04 06:51:17,2,retail
SH006273,general_goods,Khobar,Tabuk,241.7,motorbike,76.72,0.2,1,249.51,155.76,postal_service,on_time,2023-08-21 00:26:15,2023-08-22 04:26:15,6,B2B
SH006274,food,Riyadh,Jazan,84.4,motorbike,63.16,0.17,1,95.87,36.9,postal_service,on_time,2024-09-30 20:57:18,2024-10-02 04:57:18,3,B2B
SH006275,general_goods,Jazan,Madinah,444.2,small_van,157.26,0.58,2,551.31,250.16,private_courier,on_time,2023-10-17 11:04:36,2023-10-19 13:04:36,1,retail
SH006276,electronics,Abha,Makkah,44.1,heavy_truck,23.38,0.08,1,192.21,113.35,in_house,delayed,2024-03-13 15:28:48,2024-03-14 22:28:48,4,wholesale
SH006277,general_goods,Abha,Tabuk,157.0,refrigerated_truck,61.71,0.19,1,520.55,190.92,in_house,on_time,2024-03-27 05:34:19,2024-03-28 09:34:19,5,B2B
SH006278,livestock,Khobar,Riyadh,476.8,medium_truck,289.35,0.82,1,1196.73,566.92,private_courier,on_time,2024-12-15 21:36:31,2024-12-17 05:36:31,4,B2C
SH006279,general_goods,Jeddah,Riyadh,294.6,motorbike,38.31,0.21,2,305.16,153.76,3PL,delayed,2024-04-02 05:15:06,2024-04-04 09:15:06,1,B2C
SH006280,auto_parts,Abha,Jazan,351.4,refrigerated_truck,31.22,0.1,1,1175.62,502.91,postal_service,on_time,2023-07-20 03:39:45,2023-07-21 04:39:45,4,B2C
SH006281,building_materials,Makkah,Jazan,301.6,refrigerated_truck,180.55,0.52,1,978.9,480.66,private_courier,delayed,2023-02-09 15:24:04,2023-02-10 19:24:04,3,retail
SH006282,food,Riyadh,Riyadh,33.8,medium_truck,52.53,0.21,1,133.38,65.72,3PL,delayed,2023-10-26 19:02:54,2023-10-27 20:02:54,6,retail
SH006283,electronics,Riyadh,Makkah,231.5,heavy_truck,46.88,0.17,1,717.92,425.77,3PL,in_transit,2023-01-26 06:49:25,2023-01-27 12:49:25,9,retail
SH006284,general_goods,Makkah,Jeddah,296.9,small_van,15.66,0.06,1,387.76,249.43,private_courier,on_time,2023-04-02 15:32:27,2023-04-03 22:32:27,2,B2C
SH006285,cars,Khobar,Jeddah,228.9,motorbike,1800.15,5.82,1,266.16,110.19,postal_service,on_time,2024-07-29 12:03:47,2024-07-30 12:03:47,5,B2B
SH006286,food,Madinah,Hail,115.4,heavy_truck,34.63,0.1,1,368.32,201.82,in_house,on_time,2025-05-03 19:51:00,2025-05-05 00:51:00,1,B2C
SH006287,livestock,Abha,Riyadh,338.3,medium_truck,355.17,1.04,1,859.63,341.89,in_house,on_time,2024-07-09 16:53:53,2024-07-10 17:53:53,1,retail
SH006288,food,Makkah,Hail,88.8,small_van,73.91,0.39,1,137.93,66.59,postal_service,on_time,2023-04-22 19:22:27,2023-04-24 00:22:27,1,wholesale
SH006289,general_goods,Jazan,Madinah,432.7,motorbike,44.42,0.16,2,412.95,215.7,postal_service,delayed,2023-07-24 10:02:05,2023-07-26 17:02:05,2,wholesale
SH006290,general_goods,Dammam,Jeddah,296.3,cargo_van,21.32,0.08,1,507.37,205.93,3PL,on_time,2025-04-18 16:17:56,2025-04-19 22:17:56,3,B2C
SH006291,food,Madinah,Jeddah,58.0,motorbike,10.76,0.03,1,72.16,36.65,private_courier,on_time,2024-11-05 20:34:40,2024-11-06 22:34:40,3,wholesale
SH006292,food,Makkah,Khobar,278.7,cargo_van,28.15,0.09,1,523.66,249.07,3PL,on_time,2024-02-13 22:28:20,2024-02-14 23:28:20,4,B2C
SH006293,livestock,Jeddah,Abha,250.2,cargo_van,473.99,1.91,1,528.82,303.17,private_courier,on_time,2025-09-08 11:21:44,2025-09-09 15:21:44,2,wholesale
SH006294,electronics,Madinah,Madinah,25.4,small_van,12.14,0.04,1,89.59,55.2,private_courier,on_time,2023-02-25 23:25:08,2023-02-27 06:25:08,2,B2B
SH006295,building_materials,Jeddah,Dammam,267.2,small_van,719.39,1.88,1,373.28,222.58,private_courier,on_time,2024-11-12 12:21:11,2024-11-13 14:21:11,2,retail
SH006296,general_goods,Hail,Makkah,83.4,cargo_van,63.07,0.31,1,193.02,77.46,3PL,on_time,2024-04-12 00:42:48,2024-04-13 00:42:48,8,wholesale
SH006297,general_goods,Jazan,Abha,320.0,refrigerated_truck,20.82,0.06,1,972.32,542.1,3PL,on_time,2024-05-08 09:01:23,2024-05-09 12:01:23,3,B2B
SH006298,livestock,Riyadh,Jeddah,389.4,refrigerated_truck,215.13,1.23,1,1396.28,516.52,private_courier,on_time,2025-06-23 14:27:36,2025-06-24 17:27:36,4,B2C
SH006299,food,Makkah,Riyadh,466.5,motorbike,37.4,0.11,1,481.41,236.21,private_courier,on_time,2023-09-13 21:59:04,2023-09-15 04:59:04,8,B2C
SH006300,electronics,Dammam,Hail,56.9,heavy_truck,159.62,0.9,1,227.61,125.68,in_house,failed,2024-04-20 04:55:15,2024-04-21 05:55:15,3,retail
SH006301,cars,Jazan,Dammam,177.3,cargo_van,1703.55,6.16,1,402.38,203.32,postal_service,delayed,2025-09-14 20:55:09,2025-09-15 23:55:09,5,retail
SH006302,auto_parts,Riyadh,Dammam,37.8,medium_truck,125.15,0.65,1,124.44,57.85,in_house,in_transit,2024-02-09 19:49:48,2024-02-10 21:49:48,2,wholesale
SH006303,furniture,Hail,Abha,96.8,refrigerated_truck,138.87,0.68,1,380.87,164.02,in_house,in_transit,2024-11-10 09:25:23,2024-11-11 13:25:23,2,B2C
SH006304,food,Riyadh,Madinah,263.9,motorbike,25.98,0.15,1,278.33,111.69,3PL,on_time,2025-05-28 12:20:55,2025-05-29 14:20:55,6,wholesale
SH006305,electronics,Makkah,Khobar,401.6,motorbike,54.49,0.21,1,442.49,267.82,in_house,on_time,2025-02-04 09:31:34,2025-02-05 16:31:34,3,wholesale
SH006306,furniture,Abha,Tabuk,569.0,medium_truck,554.45,1.85,1,1306.63,724.25,private_courier,on_time,2023-01-18 23:27:02,2023-01-20 06:27:02,4,B2C
SH006307,electronics,Makkah,Riyadh,183.9,heavy_truck,110.31,0.28,1,578.69,375.37,3PL,on_time,2025-09-10 09:56:52,2025-09-11 14:56:52,6,B2C
SH006308,furniture,Khobar,Jeddah,320.1,cargo_van,711.62,2.36,1,599.01,231.34,in_house,on_time,2025-06-14 07:15:47,2025-06-15 09:15:47,6,B2C
SH006309,electronics,Khobar,Abha,220.5,medium_truck,47.18,0.13,1,549.26,275.35,private_courier,on_time,2024-08-24 18:23:23,2024-08-25 20:23:23,1,B2C
SH006310,food,Tabuk,Dammam,190.7,heavy_truck,49.64,0.15,1,597.44,307.23,postal_service,on_time,2023-07-01 23:06:43,2023-07-03 01:06:43,6,wholesale
SH006311,livestock,Riyadh,Hail,677.6,medium_truck,111.75,0.36,2,1674.13,902.79,in_house,delayed,2023-06-21 10:19:31,2023-06-23 11:19:31,4,B2C
SH006312,cars,Riyadh,Khobar,436.6,heavy_truck,1612.13,4.23,2,1401.52,878.58,private_courier,delayed,2025-06-01 08:03:44,2025-06-03 10:03:44,1,wholesale
SH006313,livestock,Tabuk,Khobar,145.0,medium_truck,109.45,0.28,1,416.86,207.63,private_courier,failed,2025-04-01 04:49:35,2025-04-02 10:49:35,1,B2B
SH006314,furniture,Khobar,Jazan,236.7,heavy_truck,204.67,1.11,1,707.65,390.85,postal_service,in_transit,2023-03-10 10:04:08,2023-03-11 16:04:08,4,wholesale
SH006315,livestock,Tabuk,Abha,203.7,motorbike,233.3,0.62,1,241.75,99.05,postal_service,on_time,2024-07-04 06:18:39,2024-07-05 06:18:39,3,B2C
SH006316,general_goods,Madinah,Riyadh,106.7,refrigerated_truck,55.58,0.33,1,385.93,180.95,private_courier,on_time,2025-05-01 21:47:15,2025-05-03 00:47:15,4,B2C
SH006317,livestock,Jazan,Dammam,74.5,cargo_van,291.35,1.04,1,201.2,130.74,private_courier,on_time,2025-07-06 08:55:09,2025-07-07 16:55:09,3,B2C
SH006318,auto_parts,Madinah,Abha,281.1,cargo_van,340.28,1.31,1,555.64,276.32,postal_service,delayed,2023-05-01 21:47:36,2023-05-03 01:47:36,4,B2C
SH006319,electronics,Makkah,Khobar,96.1,medium_truck,95.78,0.45,1,265.83,152.29,private_courier,on_time,2024-09-01 15:09:10,2024-09-02 15:09:10,1,retail
SH006320,general_goods,Dammam,Jazan,278.3,refrigerated_truck,156.93,0.73,1,851.47,336.76,private_courier,on_time,2024-11-14 20:30:48,2024-11-16 02:30:48,4,B2C
SH006321,food,Hail,Jeddah,575.0,refrigerated_truck,90.76,0.45,1,1849.99,920.86,postal_service,delayed,2025-08-07 14:52:27,2025-08-08 22:52:27,6,B2B
SH006322,livestock,Tabuk,Hail,146.6,cargo_van,273.69,1.23,1,326.42,210.31,private_courier,delayed,2024-01-04 04:22:53,2024-01-05 06:22:53,2,B2C
SH006323,building_materials,Tabuk,Makkah,151.3,heavy_truck,94.21,0.29,1,453.75,282.48,private_courier,on_time,2023-07-04 16:54:24,2023-07-05 23:54:24,2,wholesale
SH006324,building_materials,Madinah,Madinah,5.6,motorbike,240.57,0.92,1,23.7,12.13,private_courier,on_time,2024-03-09 12:43:47,2024-03-10 15:43:47,3,wholesale
SH006325,auto_parts,Khobar,Jeddah,183.6,cargo_van,10.55,0.03,1,366.85,189.4,in_house,on_time,2024-07-04 13:34:45,2024-07-05 15:34:45,3,B2B
SH006326,auto_parts,Riyadh,Hail,151.3,small_van,200.02,0.59,1,223.38,141.57,in_house,on_time,2023-02-25 13:55:02,2023-02-26 16:55:02,1,B2C
SH006327,furniture,Abha,Tabuk,157.0,cargo_van,367.96,0.92,1,317.16,125.27,in_house,on_time,2024-11-17 18:49:36,2024-11-18 23:49:36,2,wholesale
SH006328,building_materials,Madinah,Khobar,184.2,cargo_van,222.56,1.02,1,352.34,147.08,private_courier,on_time,2024-05-05 01:52:40,2024-05-06 04:52:40,4,retail
SH006329,building_materials,Makkah,Khobar,606.3,heavy_truck,192.4,0.66,2,1598.78,761.98,3PL,on_time,2025-02-10 05:42:05,2025-02-12 05:42:05,4,B2C
SH006330,electronics,Riyadh,Tabuk,335.7,heavy_truck,113.22,0.39,1,997.43,432.51,private_courier,delayed,2023-02-10 00:46:35,2023-02-11 03:46:35,6,wholesale
SH006331,food,Riyadh,Jeddah,238.6,motorbike,28.71,0.09,1,240.38,144.73,3PL,on_time,2025-09-11 21:42:15,2025-09-12 23:42:15,3,B2C
SH006332,electronics,Khobar,Makkah,276.2,motorbike,74.35,0.42,1,309.92,173.97,in_house,on_time,2023-01-15 22:59:55,2023-01-16 22:59:55,5,wholesale
SH006333,auto_parts,Tabuk,Hail,184.3,heavy_truck,80.21,0.25,1,575.15,308.25,postal_service,in_transit,2023-06-26 17:40:51,2023-06-27 23:40:51,3,wholesale
SH006334,food,Jazan,Riyadh,352.3,medium_truck,43.12,0.15,1,846.43,411.56,in_house,on_time,2024-02-10 00:45:17,2024-02-11 04:45:17,2,retail
SH006335,general_goods,Makkah,Khobar,443.6,heavy_truck,41.72,0.2,1,1131.79,646.83,postal_service,on_time,2024-09-11 07:49:28,2024-09-12 08:49:28,3,wholesale
SH006336,electronics,Dammam,Dammam,19.6,medium_truck,6.96,0.05,1,120.45,42.26,in_house,on_time,2023-07-25 10:01:40,2023-07-26 16:01:40,7,B2C
SH006337,general_goods,Madinah,Makkah,232.0,refrigerated_truck,17.07,0.08,2,739.58,283.42,private_courier,on_time,2023-09-21 02:41:31,2023-09-23 08:41:31,4,B2C
SH006338,electronics,Hail,Makkah,327.8,medium_truck,32.16,0.15,1,803.77,444.48,postal_service,on_time,2024-05-29 07:59:42,2024-05-30 09:59:42,3,B2C
SH006339,auto_parts,Abha,Hail,101.1,heavy_truck,82.37,0.44,1,359.66,154.51,in_house,on_time,2024-01-24 15:13:02,2024-01-25 18:13:02,4,B2B
SH006340,building_materials,Makkah,Madinah,83.8,small_van,62.1,0.37,1,134.36,84.9,private_courier,on_time,2025-04-06 19:24:20,2025-04-07 19:24:20,5,B2B
SH006341,furniture,Hail,Makkah,443.5,heavy_truck,211.6,0.74,1,1236.89,595.41,in_house,delayed,2024-09-29 21:00:22,2024-09-30 22:00:22,4,retail
SH006342,cars,Makkah,Khobar,161.6,refrigerated_truck,1401.53,8.1,1,668.09,273.78,3PL,on_time,2024-11-16 07:54:34,2024-11-17 10:54:34,3,wholesale
SH006343,general_goods,Jazan,Riyadh,133.6,heavy_truck,13.63,0.05,1,369.56,200.65,postal_service,in_transit,2024-11-11 23:07:12,2024-11-13 04:07:12,5,B2B
SH006344,building_materials,Jazan,Makkah,129.9,medium_truck,271.77,0.88,1,330.7,202.84,in_house,on_time,2023-12-02 15:49:02,2023-12-03 16:49:02,3,B2B
SH006345,cars,Dammam,Jazan,223.6,motorbike,2055.41,6.6,1,285.59,154.23,private_courier,in_transit,2023-09-04 03:21:55,2023-09-05 07:21:55,5,B2B
SH006346,building_materials,Hail,Madinah,224.0,small_van,417.43,1.37,1,304.39,122.8,3PL,on_time,2024-04-03 21:24:54,2024-04-05 03:24:54,6,B2C
SH006347,auto_parts,Jeddah,Dammam,323.3,motorbike,66.48,0.28,1,334.38,211.08,in_house,on_time,2025-02-03 04:49:31,2025-02-04 10:49:31,2,B2C
SH006348,livestock,Riyadh,Jeddah,242.8,motorbike,403.08,1.05,2,264.24,131.72,in_house,on_time,2024-10-25 15:05:18,2024-10-27 20:05:18,2,wholesale
SH006349,electronics,Makkah,Dammam,183.8,refrigerated_truck,83.39,0.47,1,693.33,271.2,postal_service,on_time,2024-10-16 20:18:21,2024-10-18 01:18:21,6,B2B
SH006350,furniture,Hail,Madinah,296.1,cargo_van,377.13,1.01,1,570.27,309.31,private_courier,on_time,2025-09-02 11:48:20,2025-09-03 15:48:20,4,retail
SH006351,auto_parts,Riyadh,Khobar,243.0,heavy_truck,21.97,0.13,1,707.55,350.29,in_house,on_time,2023-10-28 19:22:06,2023-10-30 03:22:06,1,B2B
SH006352,cars,Abha,Abha,1.9,heavy_truck,1432.22,8.14,1,79.85,32.59,private_courier,on_time,2025-03-23 17:22:55,2025-03-24 18:22:55,1,retail
SH006353,cars,Jazan,Hail,52.7,medium_truck,1510.24,6.33,1,188.54,118.31,private_courier,delayed,2023-08-02 12:21:27,2023-08-03 18:21:27,3,retail
SH006354,furniture,Dammam,Hail,403.2,refrigerated_truck,256.53,0.92,1,1340.99,727.68,3PL,on_time,2023-04-30 04:38:33,2023-05-01 09:38:33,1,B2B
SH006355,general_goods,Tabuk,Riyadh,183.0,medium_truck,41.14,0.11,1,400.34,167.0,private_courier,on_time,2025-08-17 23:32:34,2025-08-18 23:32:34,8,retail
SH006356,building_materials,Hail,Abha,365.8,motorbike,62.95,0.34,1,358.58,136.2,private_courier,on_time,2024-07-11 13:15:45,2024-07-12 13:15:45,5,B2B
SH006357,furniture,Makkah,Madinah,277.1,motorbike,238.27,1.22,1,292.65,134.76,3PL,on_time,2025-07-30 15:59:25,2025-07-31 23:59:25,1,B2B
SH006358,cars,Madinah,Makkah,258.7,motorbike,1262.91,4.16,1,321.4,174.47,3PL,delayed,2023-11-06 14:30:17,2023-11-07 21:30:17,4,B2C
SH006359,cars,Tabuk,Makkah,338.7,small_van,1751.4,11.64,1,546.5,248.6,postal_service,on_time,2023-02-06 17:10:50,2023-02-08 00:10:50,1,retail
SH006360,furniture,Hail,Dammam,185.5,motorbike,404.41,1.16,1,217.73,119.37,3PL,failed,2025-07-13 00:58:48,2025-07-14 05:58:48,6,B2C
SH006361,general_goods,Tabuk,Hail,113.5,medium_truck,34.82,0.16,1,278.39,145.39,in_house,on_time,2024-11-24 13:14:08,2024-11-25 18:14:08,6,retail
SH006362,general_goods,Riyadh,Madinah,108.9,small_van,58.78,0.32,1,147.97,54.01,postal_service,on_time,2025-01-22 02:52:08,2025-01-23 08:52:08,4,B2C
SH006363,furniture,Abha,Tabuk,246.0,small_van,604.9,2.82,1,348.26,135.69,3PL,on_time,2024-08-27 08:52:38,2024-08-28 09:52:38,2,retail
SH006364,electronics,Makkah,Tabuk,68.3,cargo_van,36.6,0.16,1,170.98,68.19,private_courier,delayed,2024-07-07 11:23:33,2024-07-08 12:23:33,5,wholesale
SH006365,furniture,Dammam,Jazan,160.0,cargo_van,260.15,1.4,1,312.48,202.48,in_house,on_time,2024-10-07 20:01:58,2024-10-08 21:01:58,3,retail
SH006366,electronics,Makkah,Khobar,74.0,medium_truck,12.81,0.05,1,221.34,135.05,postal_service,delayed,2025-04-27 16:18:58,2025-04-28 21:18:58,5,B2C
SH006367,building_materials,Hail,Dammam,260.5,refrigerated_truck,443.72,2.0,1,858.94,356.51,in_house,on_time,2024-07-15 20:35:59,2024-07-17 03:35:59,1,wholesale
SH006368,furniture,Riyadh,Abha,123.4,motorbike,870.91,2.78,1,138.23,58.32,postal_service,on_time,2024-08-30 10:05:57,2024-08-31 10:05:57,4,B2C
SH006369,building_materials,Makkah,Jeddah,361.1,heavy_truck,180.91,0.99,1,973.79,353.53,in_house,delayed,2024-04-21 05:54:24,2024-04-22 05:54:24,2,B2C
SH006370,general_goods,Jazan,Dammam,97.0,cargo_van,35.7,0.13,1,178.4,77.6,in_house,on_time,2025-03-04 10:15:47,2025-03-05 13:15:47,5,retail
SH006371,livestock,Dammam,Tabuk,59.0,heavy_truck,147.13,0.51,1,251.15,138.31,3PL,on_time,2025-08-30 06:10:09,2025-08-31 14:10:09,1,wholesale
SH006372,building_materials,Tabuk,Abha,180.3,cargo_van,169.19,0.6,1,345.58,166.4,postal_service,in_transit,2023-01-01 05:30:07,2023-01-02 07:30:07,2,B2B
SH006373,cars,Tabuk,Jeddah,132.6,cargo_van,1643.66,9.03,1,313.43,199.26,postal_service,delayed,2023-06-27 20:06:27,2023-06-28 23:06:27,6,wholesale
SH006374,cars,Riyadh,Dammam,162.7,heavy_truck,1229.35,4.44,1,577.28,324.27,3PL,on_time,2024-10-11 13:47:39,2024-10-12 18:47:39,4,wholesale
SH006375,auto_parts,Dammam,Jazan,114.6,small_van,44.63,0.12,1,173.8,83.53,in_house,delayed,2025-01-13 14:24:37,2025-01-14 19:24:37,4,wholesale
SH006376,electronics,Tabuk,Madinah,119.0,cargo_van,54.54,0.3,1,258.86,159.73,postal_service,on_time,2024-02-06 12:00:28,2024-02-07 12:00:28,3,B2B
SH006377,cars,Jazan,Hail,95.2,heavy_truck,1816.33,6.03,1,343.72,206.46,3PL,in_transit,2025-07-28 22:08:17,2025-07-30 05:08:17,1,retail
SH006378,auto_parts,Madinah,Khobar,727.3,medium_truck,133.38,0.6,2,1661.2,848.69,postal_service,in_transit,2025-09-03 03:42:18,2025-09-05 05:42:18,5,B2B
SH006379,general_goods,Jazan,Makkah,403.2,medium_truck,5.36,0.01,1,860.49,412.25,private_courier,delayed,2024-05-30 06:25:42,2024-05-31 10:25:42,1,retail
SH006380,building_materials,Abha,Madinah,230.8,heavy_truck,384.32,2.35,1,661.79,308.6,3PL,delayed,2025-08-06 02:54:00,2025-08-07 02:54:00,6,B2C
SH006381,building_materials,Abha,Jazan,155.2,small_van,239.13,1.12,1,226.17,122.91,in_house,on_time,2023-04-07 23:48:44,2023-04-09 03:48:44,4,B2B
SH006382,auto_parts,Dammam,Hail,282.2,medium_truck,102.76,0.43,1,692.25,444.84,private_courier,on_time,2024-07-02 15:40:58,2024-07-03 23:40:58,2,B2B
SH006383,cars,Makkah,Khobar,308.2,motorbike,1475.22,3.8,1,361.38,173.76,3PL,on_time,2025-06-24 15:55:08,2025-06-25 22:55:08,1,B2B
SH006384,auto_parts,Makkah,Makkah,7.8,small_van,37.31,0.1,1,33.09,17.61,postal_service,on_time,2023-04-05 06:36:33,2023-04-06 08:36:33,2,retail
SH006385,general_goods,Makkah,Abha,342.9,heavy_truck,17.12,0.05,1,882.95,568.56,in_house,on_time,2025-09-02 07:27:29,2025-09-03 15:27:29,2,B2C
SH006386,building_materials,Abha,Khobar,248.7,cargo_van,391.0,1.63,1,466.24,240.77,3PL,on_time,2025-01-27 12:31:50,2025-01-28 14:31:50,5,retail
SH006387,building_materials,Tabuk,Jeddah,440.6,motorbike,1026.34,3.75,2,437.22,265.83,postal_service,delayed,2024-11-22 22:52:07,2024-11-25 06:52:07,4,wholesale
SH006388,furniture,Tabuk,Hail,182.1,motorbike,468.73,1.49,1,205.59,118.32,postal_service,delayed,2024-09-23 16:30:19,2024-09-24 17:30:19,3,wholesale
SH006389,electronics,Jeddah,Tabuk,68.5,small_van,2.7,0.01,1,124.54,64.27,in_house,on_time,2025-01-05 21:21:29,2025-01-06 22:21:29,6,B2B
SH006390,building_materials,Khobar,Jeddah,295.8,cargo_van,174.27,0.45,1,536.96,270.43,private_courier,delayed,2025-09-20 21:46:04,2025-09-22 00:46:04,7,B2C
SH006391,food,Abha,Abha,27.3,medium_truck,61.92,0.32,1,121.75,65.49,private_courier,on_time,2024-10-20 23:14:32,2024-10-22 01:14:32,3,retail
SH006392,livestock,Jazan,Hail,205.0,heavy_truck,281.61,0.87,1,684.71,334.38,in_house,delayed,2025-01-14 21:45:03,2025-01-16 03:45:03,6,B2B
SH006393,food,Hail,Dammam,154.8,small_van,77.2,0.47,1,234.94,107.19,postal_service,on_time,2024-12-22 11:40:44,2024-12-23 13:40:44,7,B2B
SH006394,cars,Tabuk,Abha,318.1,refrigerated_truck,1337.57,7.37,1,1212.24,469.58,in_house,delayed,2024-11-14 10:54:28,2024-11-15 10:54:28,5,wholesale
SH006395,food,Abha,Tabuk,90.6,motorbike,55.62,0.31,1,98.8,49.64,postal_service,delayed,2025-03-16 22:44:40,2025-03-18 03:44:40,3,wholesale
SH006396,electronics,Madinah,Tabuk,151.8,heavy_truck,84.96,0.51,1,476.51,189.34,postal_service,on_time,2023-09-26 00:31:30,2023-09-27 03:31:30,3,retail
SH006397,electronics,Jazan,Hail,45.9,motorbike,41.46,0.19,1,44.77,20.87,private_courier,delayed,2025-08-21 11:48:52,2025-08-22 14:48:52,3,retail
SH006398,food,Khobar,Tabuk,170.3,small_van,16.95,0.06,1,249.1,124.4,postal_service,delayed,2024-06-13 21:48:33,2024-06-15 01:48:33,5,B2B
SH006399,cars,Tabuk,Jeddah,374.3,motorbike,1718.33,4.57,1,448.5,232.36,postal_service,on_time,2024-05-03 20:27:05,2024-05-05 04:27:05,3,B2B
SH006400,electronics,Jeddah,Hail,367.0,motorbike,38.28,0.11,1,398.93,148.18,postal_service,on_time,2023-05-11 20:53:09,2023-05-13 03:53:09,3,B2C
SH006401,general_goods,Tabuk,Riyadh,262.7,medium_truck,53.24,0.3,1,586.08,217.55,in_house,on_time,2025-01-03 11:09:48,2025-01-04 17:09:48,5,B2B
SH006402,food,Khobar,Jeddah,367.7,medium_truck,22.01,0.08,1,867.3,347.42,postal_service,on_time,2024-04-30 18:49:20,2024-05-01 21:49:20,4,B2B
SH006403,furniture,Abha,Makkah,316.7,small_van,138.44,0.52,1,457.27,245.24,postal_service,on_time,2024-05-15 19:42:48,2024-05-16 19:42:48,3,B2B
SH006404,auto_parts,Khobar,Khobar,56.5,refrigerated_truck,197.76,1.18,1,264.25,108.11,3PL,delayed,2023-05-18 13:14:03,2023-05-19 13:14:03,3,B2C
SH006405,electronics,Madinah,Makkah,409.0,refrigerated_truck,7.04,0.02,1,1415.32,539.43,in_house,delayed,2024-12-01 20:13:26,2024-12-03 01:13:26,4,B2C
SH006406,cars,Jazan,Jazan,12.4,refrigerated_truck,1581.32,5.83,1,138.79,61.72,postal_service,delayed,2025-06-05 18:30:06,2025-06-07 01:30:06,5,wholesale
SH006407,general_goods,Khobar,Jeddah,132.5,refrigerated_truck,24.31,0.11,1,465.43,187.56,in_house,on_time,2023-01-03 21:27:08,2023-01-05 02:27:08,5,wholesale
SH006408,electronics,Madinah,Hail,159.5,small_van,42.11,0.16,1,249.03,146.02,3PL,on_time,2023-03-05 20:47:38,2023-03-06 21:47:38,5,retail
SH006409,furniture,Madinah,Makkah,289.9,cargo_van,482.22,1.55,1,564.78,202.96,in_house,delayed,2023-10-27 18:36:18,2023-10-29 00:36:18,2,wholesale
SH006410,furniture,Abha,Hail,145.5,medium_truck,366.12,1.62,1,386.61,187.67,3PL,on_time,2024-10-13 10:45:03,2024-10-14 14:45:03,1,retail
SH006411,cars,Jazan,Hail,84.4,motorbike,1550.18,6.84,1,100.36,38.68,private_courier,delayed,2025-10-24 21:51:52,2025-10-26 03:51:52,5,B2B
SH006412,electronics,Abha,Tabuk,151.5,small_van,106.15,0.51,1,238.35,121.33,3PL,delayed,2025-09-11 12:15:20,2025-09-12 12:15:20,5,wholesale
SH006413,general_goods,Makkah,Dammam,151.5,heavy_truck,34.41,0.14,1,421.23,167.19,postal_service,in_transit,2023-08-17 01:54:09,2023-08-18 03:54:09,5,B2C
SH006414,food,Jazan,Dammam,207.4,cargo_van,52.39,0.13,1,413.21,195.19,in_house,delayed,2024-02-13 00:05:17,2024-02-14 03:05:17,6,retail
SH006415,general_goods,Abha,Jazan,260.7,refrigerated_truck,93.73,0.25,2,815.28,294.79,in_house,on_time,2025-04-21 04:23:58,2025-04-23 06:23:58,5,B2C
SH006416,furniture,Hail,Tabuk,181.3,small_van,141.9,0.44,1,262.37,128.21,private_courier,on_time,2023-05-27 15:27:53,2023-05-28 17:27:53,3,B2C
SH006417,furniture,Hail,Dammam,792.2,refrigerated_truck,585.92,1.79,2,2549.52,1038.27,3PL,delayed,2025-07-01 16:27:10,2025-07-03 16:27:10,4,B2C
